Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
CEU	NA11840	NA11840	0.0	0.0	0.0	0.14473684210526316	0.0	0.0	0.0	0.0	0.34210526315789475	0.0	0.35526315789473684	0.15789473684210525	1
PJL	HG02600	HG02600	0.0	0.0	0.2666666666666666	0.0	0.16666666666666666	0.0	0.5666666666666667	0.0	0.0	0.0	0.0	0.0	4
CDX	HG00759	HG00759	0.0	0.0	0.0	0.0	0.532608695652174	0.2282608695652174	0.0	0.0	0.0	0.2391304347826087	0.0	0.0	4
CEU	NA11918	NA11918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21739130434782605	0.0	0.5652173913043478	0.21739130434782605	1
ACB	HG01883	HG01883	0.35526315789473684	0.6447368421052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ASW	NA19625	NA19625	0.2857142857142857	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	2
KHV	HG01595	HG01595	0.0	0.0	0.0	0.0	0.5274725274725275	0.1758241758241758	0.0	0.0	0.0	0.2967032967032967	0.0	0.0	4
ACB	HG01956	HG01956	0.3373493975903614	0.6626506024096386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CEU	NA07037	NA07037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21621621621621623	0.0	0.5135135135135135	0.2702702702702703	1
KHV	HG01847	HG01847	0.0	0.0	0.0	0.0	0.5168539325842697	0.21348314606741572	0.0	0.0	0.0	0.2696629213483146	0.0	0.0	4
CHS	HG00457	HG00457	0.0	0.0	0.0	0.0	0.5263157894736842	0.23157894736842105	0.0	0.0	0.0	0.24210526315789477	0.0	0.0	4
IBS	HG01527	HG01527	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.26666666666666666	0.0	0.4266666666666667	0.14666666666666667	1
LWK	NA19025	NA19025	0.369047619047619	0.6309523809523809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18502	NA18502	0.313953488372093	0.686046511627907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18856	NA18856	0.3522727272727273	0.6477272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GBR	HG00116	HG00116	0.0	0.0	0.0	0.1325301204819277	0.0	0.0	0.0	0.0	0.2289156626506024	0.0	0.40963855421686746	0.2289156626506024	1
PJL	HG02604	HG02604	0.0	0.0	0.24285714285714288	0.0	0.0	0.0	0.41428571428571426	0.0	0.15714285714285717	0.0	0.18571428571428572	0.0	4
CHB	NA18535	NA18535	0.0	0.0	0.0	0.0	0.6767676767676767	0.1717171717171717	0.0	0.0	0.0	0.1515151515151515	0.0	0.0	4
JPT	NA18941	NA18941	0.0	0.0	0.0	0.0	0.44	0.56	0.0	0.0	0.0	0.0	0.0	0.0	4
CDX	HG01796	HG01796	0.0	0.0	0.0	0.0	0.5402298850574713	0.17241379310344826	0.0	0.0	0.0	0.28735632183908044	0.0	0.0	4
IBS	HG01500	HG01500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18055555555555558	0.0	0.5555555555555556	0.2638888888888889	1
MSL	HG03086	HG03086	0.3370786516853933	0.6629213483146068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ITU	HG03731	HG03731	0.0	0.0	0.3584905660377358	0.0	0.0	0.0	0.6415094339622641	0.0	0.0	0.0	0.0	0.0	4
KHV	HG01858	HG01858	0.0	0.0	0.0	0.0	0.532608695652174	0.2391304347826087	0.0	0.0	0.0	0.2282608695652174	0.0	0.0	4
ASW	NA19712	NA19712	0.34210526315789475	0.6578947368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
LWK	NA19028	NA19028	0.3658536585365853	0.6341463414634146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CHB	NA18541	NA18541	0.0	0.0	0.0	0.0	0.6170212765957446	0.20212765957446807	0.0	0.0	0.0	0.18085106382978725	0.0	0.0	4
ITU	HG03717	HG03717	0.0	0.0	0.37931034482758624	0.0	0.0	0.0	0.6206896551724138	0.0	0.0	0.0	0.0	0.0	4
GWD	HG02588	HG02588	0.34831460674157305	0.651685393258427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ACB	HG01912	HG01912	0.37349397590361444	0.6265060240963856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ASW	NA19916	NA19916	0.3291139240506329	0.6708860759493671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
LWK	NA19030	NA19030	0.369047619047619	0.6309523809523809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
IBS	HG01506	HG01506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1
STU	HG03697	HG03697	0.0	0.0	0.25675675675675674	0.0	0.14864864864864866	0.14864864864864866	0.445945945945946	0.0	0.0	0.0	0.0	0.0	4
BEB	HG03925	HG03925	0.0	0.0	0.2054794520547945	0.0	0.2602739726027397	0.13698630136986303	0.3972602739726027	0.0	0.0	0.0	0.0	0.0	4
ITU	HG03782	HG03782	0.0	0.0	0.30158730158730157	0.0	0.0	0.0	0.5238095238095238	0.0	0.0	0.0	0.1746031746031746	0.0	4
LWK	NA19310	NA19310	0.34939759036144574	0.6506024096385542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20850	NA20850	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4
GIH	NA20861	NA20861	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4
ESN	HG02981	HG02981	0.34883720930232553	0.6511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ACB	HG01894	HG01894	0.3466666666666667	0.6533333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CHS	HG00406	HG00406	0.0	0.0	0.0	0.0	0.6276595744680851	0.19148936170212763	0.0	0.0	0.0	0.18085106382978725	0.0	0.0	4
YRI	NA18499	NA18499	0.36781609195402293	0.632183908045977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
PJL	HG02654	HG02654	0.0	0.0	0.3114754098360656	0.0	0.0	0.0	0.4426229508196722	0.0	0.0	0.0	0.2459016393442623	0.0	4
CHS	HG00404	HG00404	0.0	0.0	0.0	0.0	0.6236559139784946	0.17204301075268819	0.0	0.0	0.0	0.20430107526881722	0.0	0.0	4
CHB	NA18526	NA18526	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.3	0.0	0.0	4
ESN	HG02952	HG02952	0.34883720930232553	0.6511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18507	NA18507	0.4022988505747126	0.5977011494252874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
BEB	HG03911	HG03911	0.0	0.0	0.3174603174603175	0.0	0.20634920634920637	0.0	0.47619047619047616	0.0	0.0	0.0	0.0	0.0	4
CDX	HG01794	HG01794	0.0	0.0	0.0	0.0	0.5217391304347826	0.2065217391304348	0.0	0.0	0.0	0.27173913043478265	0.0	0.0	4
JPT	NA18953	NA18953	0.0	0.0	0.0	0.0	0.651685393258427	0.34831460674157305	0.0	0.0	0.0	0.0	0.0	0.0	4
TSI	NA20516	NA20516	0.0	0.0	0.0	0.12048192771084339	0.0	0.0	0.0	0.0	0.26506024096385544	0.0	0.4457831325301205	0.16867469879518074	1
GBR	HG00117	HG00117	0.0	0.0	0.0	0.15384615384615383	0.0	0.0	0.0	0.0	0.20512820512820512	0.0	0.41025641025641024	0.23076923076923075	1
LWK	NA19307	NA19307	0.34117647058823525	0.6588235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
STU	HG03681	HG03681	0.0	0.0	0.2769230769230769	0.0	0.2	0.0	0.5230769230769231	0.0	0.0	0.0	0.0	0.0	4
CEU	NA06994	NA06994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.275	0.0	0.4	0.17500000000000004	1
LWK	NA19036	NA19036	0.36144578313253006	0.6385542168674698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ITU	HG03722	HG03722	0.0	0.0	0.38888888888888884	0.0	0.0	0.0	0.611111111111111	0.0	0.0	0.0	0.0	0.0	4
CEU	NA11843	NA11843	0.0	0.0	0.0	0.1411764705882353	0.0	0.0	0.0	0.0	0.2823529411764706	0.0	0.38823529411764707	0.18823529411764706	1
TSI	NA20527	NA20527	0.0	0.0	0.0	0.0	0.0	0.0	0.13157894736842105	0.0	0.19736842105263158	0.0	0.47368421052631576	0.19736842105263158	1
YRI	NA18523	NA18523	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ESN	HG02946	HG02946	0.33720930232558144	0.6627906976744187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20852	NA20852	0.0	0.0	0.23404255319148937	0.0	0.0	0.0	0.6276595744680851	0.0	0.0	0.0	0.13829787234042554	0.0	4
IBS	HG01531	HG01531	0.0	0.0	0.0	0.14444444444444446	0.0	0.0	0.0	0.15555555555555556	0.18888888888888888	0.0	0.34444444444444444	0.16666666666666666	1
MSL	HG03095	HG03095	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
FIN	HG00174	HG00174	0.0	0.0	0.0	0.12941176470588237	0.0	0.0	0.0	0.0	0.3764705882352941	0.0	0.31764705882352945	0.17647058823529413	1
ITU	HG03730	HG03730	0.0	0.0	0.26865671641791045	0.0	0.17910447761194032	0.0	0.5522388059701493	0.0	0.0	0.0	0.0	0.0	4
GIH	NA20847	NA20847	0.0	0.0	0.3770491803278689	0.0	0.0	0.0	0.6229508196721312	0.0	0.0	0.0	0.0	0.0	4
TSI	NA20524	NA20524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.5142857142857142	0.2	1
CEU	NA06984	NA06984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1375	0.225	0.0	0.4375	0.2	1
ASW	NA19913	NA19913	0.323943661971831	0.676056338028169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ITU	HG03718	HG03718	0.0	0.0	0.39344262295081966	0.0	0.0	0.0	0.6065573770491803	0.0	0.0	0.0	0.0	0.0	4
GBR	HG00115	HG00115	0.0	0.0	0.0	0.12048192771084337	0.0	0.0	0.0	0.0	0.2289156626506024	0.0	0.4819277108433735	0.1686746987951807	1
PJL	HG02657	HG02657	0.0	0.0	0.23287671232876714	0.0	0.0	0.0	0.4246575342465754	0.0	0.1506849315068493	0.0	0.19178082191780824	0.0	4
ACB	HG01990	HG01990	0.31764705882352945	0.6823529411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ASW	NA19707	NA19707	0.36923076923076925	0.6307692307692309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CHB	NA18531	NA18531	0.0	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.0	0.15	0.0	0.0	4
CHB	NA18532	NA18532	0.0	0.0	0.0	0.0	0.8686868686868687	0.0	0.0	0.0	0.0	0.13131313131313133	0.0	0.0	4
FIN	HG00272	HG00272	0.0	0.0	0.0	0.1149425287356322	0.0	0.0	0.0	0.1149425287356322	0.41379310344827586	0.0	0.2298850574712644	0.12643678160919541	1
PJL	HG02603	HG02603	0.0	0.0	0.29508196721311475	0.0	0.0	0.0	0.4918032786885246	0.0	0.0	0.0	0.21311475409836067	0.0	4
STU	HG03693	HG03693	0.0	0.0	0.31818181818181823	0.0	0.15151515151515155	0.0	0.5303030303030304	0.0	0.0	0.0	0.0	0.0	4
JPT	NA18952	NA18952	0.0	0.0	0.0	0.0	0.5789473684210527	0.28421052631578947	0.0	0.0	0.0	0.13684210526315788	0.0	0.0	4
CEU	NA11831	NA11831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25675675675675674	0.0	0.5540540540540541	0.1891891891891892	1
CDX	HG00851	HG00851	0.0	0.0	0.0	0.0	0.5053763440860215	0.1935483870967742	0.0	0.0	0.0	0.30107526881720437	0.0	0.0	4
MSL	HG03054	HG03054	0.35955056179775285	0.6404494382022472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18511	NA18511	0.36046511627906974	0.6395348837209303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
MSL	HG03376	HG03376	0.33333333333333337	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CDX	HG01046	HG01046	0.0	0.0	0.0	0.0	0.5268817204301075	0.22580645161290322	0.0	0.0	0.0	0.24731182795698928	0.0	0.0	4
ITU	HG03784	HG03784	0.0	0.0	0.28571428571428575	0.0	0.20000000000000004	0.0	0.5142857142857143	0.0	0.0	0.0	0.0	0.0	4
KHV	HG01860	HG01860	0.0	0.0	0.0	0.0	0.5909090909090909	0.15909090909090912	0.0	0.0	0.0	0.25	0.0	0.0	4
GBR	HG00110	HG00110	0.0	0.0	0.0	0.17283950617283952	0.0	0.0	0.0	0.0	0.25925925925925924	0.0	0.3827160493827161	0.1851851851851852	1
YRI	NA18516	NA18516	0.32558139534883723	0.6744186046511628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CDX	HG00879	HG00879	0.0	0.0	0.0	0.0	0.5617977528089888	0.21348314606741575	0.0	0.0	0.0	0.22471910112359555	0.0	0.0	4
ITU	HG03727	HG03727	0.0	0.0	0.3088235294117647	0.0	0.0	0.0	0.5294117647058824	0.0	0.0	0.0	0.16176470588235295	0.0	4
MSL	HG03388	HG03388	0.37078651685393255	0.6292134831460674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
TSI	NA20504	NA20504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7017543859649122	0.2982456140350877	1
CDX	HG01798	HG01798	0.0	0.0	0.0	0.0	0.5760869565217392	0.2173913043478261	0.0	0.0	0.0	0.2065217391304348	0.0	0.0	4
TSI	NA20525	NA20525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24242424242424243	0.0	0.5151515151515151	0.24242424242424243	1
YRI	NA18505	NA18505	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
STU	HG03684	HG03684	0.0	0.0	0.2916666666666667	0.0	0.19444444444444448	0.0	0.513888888888889	0.0	0.0	0.0	0.0	0.0	4
GIH	NA20862	NA20862	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4
LWK	NA19308	NA19308	0.36144578313253006	0.6385542168674698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20876	NA20876	0.0	0.0	0.2714285714285714	0.0	0.0	0.0	0.5714285714285714	0.0	0.15714285714285714	0.0	0.0	0.0	4
PJL	HG02658	HG02658	0.0	0.0	0.35	0.0	0.0	0.0	0.46666666666666673	0.0	0.0	0.0	0.18333333333333335	0.0	4
CHS	HG00407	HG00407	0.0	0.0	0.0	0.0	0.5578947368421053	0.18947368421052632	0.0	0.0	0.0	0.25263157894736843	0.0	0.0	4
GBR	HG00109	HG00109	0.0	0.0	0.1098901098901099	0.0	0.0	0.0	0.0	0.0	0.14285714285714288	0.0	0.5494505494505495	0.19780219780219782	1
CHB	NA18552	NA18552	0.0	0.0	0.0	0.0	0.5591397849462366	0.20430107526881722	0.0	0.0	0.0	0.23655913978494625	0.0	0.0	4
CHB	NA18545	NA18545	0.0	0.0	0.0	0.0	0.6086956521739131	0.16304347826086954	0.0	0.0	0.0	0.22826086956521738	0.0	0.0	4
CDX	HG00867	HG00867	0.0	0.0	0.0	0.0	0.532608695652174	0.2065217391304348	0.0	0.0	0.0	0.2608695652173913	0.0	0.0	4
PJL	HG02661	HG02661	0.0	0.0	0.37931034482758624	0.0	0.0	0.0	0.4310344827586207	0.0	0.0	0.0	0.18965517241379312	0.0	4
BEB	HG03916	HG03916	0.0	0.0	0.3492063492063492	0.0	0.1746031746031746	0.0	0.47619047619047616	0.0	0.0	0.0	0.0	0.0	4
ASW	NA19909	NA19909	0.2988505747126437	0.5747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12643678160919541	0.0	2
GBR	HG00111	HG00111	0.0	0.0	0.0	0.13580246913580246	0.0	0.0	0.0	0.0	0.20987654320987653	0.0	0.4444444444444444	0.20987654320987653	1
TSI	NA20514	NA20514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2191780821917808	0.0	0.547945205479452	0.2328767123287671	1
TSI	NA20522	NA20522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12987012987012989	0.20779220779220778	0.0	0.4935064935064935	0.16883116883116883	1
IBS	HG01504	HG01504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1
ESN	HG03108	HG03108	0.33333333333333337	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ACB	HG02014	HG02014	0.3529411764705882	0.6470588235294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
MSL	HG03097	HG03097	0.3522727272727273	0.6477272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CEU	NA07347	NA07347	0.0	0.0	0.0	0.12345679012345678	0.0	0.0	0.0	0.0	0.2345679012345679	0.0	0.3950617283950617	0.24691358024691357	1
CHS	HG00428	HG00428	0.0	0.0	0.0	0.0	0.5714285714285715	0.23076923076923078	0.0	0.0	0.0	0.19780219780219782	0.0	0.0	4
ACB	HG01985	HG01985	0.3580246913580246	0.6419753086419753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GWD	HG02621	HG02621	0.37499999999999994	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
MSL	HG03419	HG03419	0.3636363636363636	0.6363636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CDX	HG01795	HG01795	0.0	0.0	0.0	0.0	0.5168539325842697	0.1797752808988764	0.0	0.0	0.0	0.30337078651685395	0.0	0.0	4
MSL	HG03077	HG03077	0.36781609195402293	0.632183908045977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ESN	HG03109	HG03109	0.3837209302325581	0.6162790697674418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
KHV	HG01851	HG01851	0.0	0.0	0.0	0.0	0.5326086956521738	0.1847826086956522	0.0	0.0	0.0	0.2826086956521739	0.0	0.0	4
ACB	HG01882	HG01882	0.3571428571428571	0.6428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
MSL	HG03432	HG03432	0.3563218390804597	0.6436781609195402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
PJL	HG02687	HG02687	0.0	0.0	0.28125	0.0	0.0	0.0	0.53125	0.0	0.1875	0.0	0.0	0.0	4
CHB	NA18539	NA18539	0.0	0.0	0.0	0.0	0.5913978494623656	0.26881720430107525	0.0	0.0	0.0	0.13978494623655913	0.0	0.0	4
LWK	NA19031	NA19031	0.37349397590361444	0.6265060240963856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
LWK	NA19024	NA19024	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CHB	NA18548	NA18548	0.0	0.0	0.0	0.0	0.5894736842105264	0.24210526315789474	0.0	0.0	0.0	0.16842105263157894	0.0	0.0	4
CHS	HG00421	HG00421	0.0	0.0	0.0	0.0	0.5483870967741936	0.21505376344086025	0.0	0.0	0.0	0.23655913978494625	0.0	0.0	4
GWD	HG02585	HG02585	0.3258426966292135	0.6741573033707866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ESN	HG02974	HG02974	0.34831460674157305	0.651685393258427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ASW	NA19704	NA19704	0.36000000000000004	0.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
PJL	HG02494	HG02494	0.0	0.0	0.27868852459016397	0.0	0.0	0.0	0.47540983606557374	0.0	0.0	0.0	0.2459016393442623	0.0	4
LWK	NA19019	NA19019	0.3571428571428571	0.6428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ESN	HG02977	HG02977	0.3448275862068966	0.6551724137931034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20846	NA20846	0.0	0.0	0.45833333333333337	0.0	0.0	0.0	0.5416666666666667	0.0	0.0	0.0	0.0	0.0	4
CEU	NA11830	NA11830	0.0	0.0	0.0	0.13953488372093023	0.0	0.0	0.0	0.11627906976744187	0.27906976744186046	0.0	0.313953488372093	0.15116279069767444	1
ASW	NA19904	NA19904	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ASW	NA19711	NA19711	0.3375	0.6625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GWD	HG02595	HG02595	0.32183908045977017	0.6781609195402298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
FIN	HG00171	HG00171	0.0	0.0	0.0	0.16091954022988508	0.0	0.0	0.0	0.0	0.4482758620689655	0.0	0.26436781609195403	0.12643678160919541	1
JPT	NA18961	NA18961	0.0	0.0	0.0	0.0	0.5368421052631579	0.34736842105263155	0.0	0.0	0.0	0.11578947368421053	0.0	0.0	4
ACB	HG01896	HG01896	0.3780487804878048	0.6219512195121951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
IBS	HG01519	HG01519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7666666666666667	0.23333333333333334	1
FIN	HG00188	HG00188	0.0	0.0	0.0	0.17708333333333334	0.0	0.0	0.0	0.0	0.7083333333333334	0.0	0.11458333333333333	0.0	1
MSL	HG03082	HG03082	0.36781609195402293	0.632183908045977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18508	NA18508	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
FIN	HG00189	HG00189	0.0	0.0	0.0	0.18055555555555558	0.0	0.0	0.0	0.0	0.4861111111111111	0.0	0.3333333333333333	0.0	1
CEU	NA11832	NA11832	0.0	0.0	0.0	0.13253012048192772	0.0	0.0	0.0	0.0	0.22891566265060243	0.0	0.46987951807228917	0.16867469879518074	1
MSL	HG03073	HG03073	0.3563218390804597	0.6436781609195402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CEU	NA07056	NA07056	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.13636363636363635	0.17045454545454544	0.0	0.40909090909090906	0.15909090909090912	1
CHS	HG00437	HG00437	0.0	0.0	0.0	0.0	0.568421052631579	0.23157894736842105	0.0	0.0	0.0	0.2	0.0	0.0	4
GWD	HG02614	HG02614	0.3373493975903614	0.6626506024096386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
BEB	HG04131	HG04131	0.0	0.0	0.29508196721311475	0.0	0.19672131147540983	0.0	0.5081967213114754	0.0	0.0	0.0	0.0	0.0	4
KHV	HG01845	HG01845	0.0	0.0	0.0	0.0	0.5274725274725275	0.23076923076923078	0.0	0.0	0.0	0.2417582417582418	0.0	0.0	4
LWK	NA19041	NA19041	0.3536585365853658	0.6463414634146342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ESN	HG03099	HG03099	0.3258426966292135	0.6741573033707866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
KHV	HG01598	HG01598	0.0	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.57	0.0	0.0	4
BEB	HG03833	HG03833	0.0	0.0	0.34375	0.0	0.25	0.0	0.40625	0.0	0.0	0.0	0.0	0.0	4
KHV	HG01843	HG01843	0.0	0.0	0.0	0.0	0.5168539325842697	0.1910112359550562	0.0	0.0	0.0	0.29213483146067415	0.0	0.0	4
FIN	HG00173	HG00173	0.0	0.0	0.0	0.15584415584415587	0.0	0.0	0.0	0.0	0.4675324675324676	0.0	0.24675324675324678	0.12987012987012989	1
GWD	HG02610	HG02610	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
IBS	HG01522	HG01522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15555555555555556	0.16666666666666666	0.0	0.5	0.17777777777777778	1
STU	HG03695	HG03695	0.0	0.0	0.27397260273972607	0.0	0.1506849315068493	0.0	0.4383561643835617	0.0	0.13698630136986303	0.0	0.0	0.0	4
FIN	HG00269	HG00269	0.0	0.0	0.0	0.19117647058823528	0.0	0.0	0.0	0.0	0.5882352941176471	0.0	0.2205882352941176	0.0	1
KHV	HG01853	HG01853	0.0	0.0	0.0	0.0	0.5543478260869565	0.2065217391304348	0.0	0.0	0.0	0.2391304347826087	0.0	0.0	4
YRI	NA18501	NA18501	0.3563218390804597	0.6436781609195402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ITU	HG03770	HG03770	0.0	0.0	0.2878787878787879	0.0	0.2272727272727273	0.0	0.4848484848484849	0.0	0.0	0.0	0.0	0.0	4
FIN	HG00182	HG00182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1
CHS	HG00442	HG00442	0.0	0.0	0.0	0.0	0.6170212765957447	0.18085106382978725	0.0	0.0	0.0	0.2021276595744681	0.0	0.0	4
FIN	HG00273	HG00273	0.0	0.0	0.0	0.13253012048192772	0.0	0.0	0.0	0.0	0.43373493975903615	0.0	0.30120481927710846	0.13253012048192772	1
GWD	HG02570	HG02570	0.37	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GBR	HG00105	HG00105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23157894736842105	0.0	0.4842105263157895	0.28421052631578947	1
CHS	HG00448	HG00448	0.0	0.0	0.0	0.0	0.5730337078651685	0.23595505617977527	0.0	0.0	0.0	0.1910112359550562	0.0	0.0	4
